"RelativePath","FileName","Extension","SizeBytes","Directory","SHA256","LastWriteTime"
"architecture-continuous-intelligence-framework\recursive-continuous-intelligence-governance\CONTINUOUS_INTELLIGENCE_GOVERNANCE_STATE_REGISTER.md","CONTINUOUS_INTELLIGENCE_GOVERNANCE_STATE_REGISTER.md",".md","1047","architecture-continuous-intelligence-framework\recursive-continuous-intelligence-governance","284AC694BCECE040809652905C4434D8679E2F8519A121480F8985C86AACC549","2026-07-20T13:08:39.4561414-05:00"
"architecture-continuous-intelligence-framework\recursive-continuous-intelligence-governance\RECURSIVE_CONTINUOUS_INTELLIGENCE_GOVERNANCE.md","RECURSIVE_CONTINUOUS_INTELLIGENCE_GOVERNANCE.md",".md","1845","architecture-continuous-intelligence-framework\recursive-continuous-intelligence-governance","021A24D0A5F2508120043B686BEEA9C7315289072543003C4C694AF0F96DCA45","2026-07-20T13:08:39.4625905-05:00"
"architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling\CONTINUOUS_INTELLIGENCE_EVOLUTION_RECORD.md","CONTINUOUS_INTELLIGENCE_EVOLUTION_RECORD.md",".md","1000","architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling","ADE9140E86695EE2AB04D256B782D0894A1BB358A10992C954193B648299575D","2026-07-20T13:07:11.9894032-05:00"
"architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling\CONTINUOUS_INTELLIGENCE_STATE_REGISTER.md","CONTINUOUS_INTELLIGENCE_STATE_REGISTER.md",".md","1021","architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling","F12A7DFBC63E2A192072BEF05FD5ACF300A18821A2536B3CBFCCA89C09E93CB4","2026-07-20T13:07:11.9854048-05:00"
"architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling\UNIFIED_CONTINUOUS_INTELLIGENCE_MODELING.md","UNIFIED_CONTINUOUS_INTELLIGENCE_MODELING.md",".md","2133","architecture-continuous-intelligence-framework\unified-continuous-intelligence-modeling","1A0F54D6F1E66B434E17ED4BBD92D67F5224BB45EF4915A70FC443A13FA2F0C4","2026-07-20T13:07:11.9934030-05:00"
"architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis\COMPLETE_ORYNTH_REFERENCE_ARCHITECTURE_SYNTHESIS.md","COMPLETE_ORYNTH_REFERENCE_ARCHITECTURE_SYNTHESIS.md",".md","1859","architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis","CD1A263AAD8FE431E7C56A9331775876C1D4E5B71DD800BA20381C3C64B055F8","2026-07-19T19:03:32.3259382-05:00"
"architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis\SYNTHESIS_EVOLUTION_RECORD.md","SYNTHESIS_EVOLUTION_RECORD.md",".md","982","architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis","933E0D46264F88AE08A8A8288787BB87AECCFC00A9C0673EE2D05F9425BF89EE","2026-07-19T19:03:32.3209171-05:00"
"architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis\SYNTHESIS_STATE_REGISTER.md","SYNTHESIS_STATE_REGISTER.md",".md","990","architecture-convergence-synthesis\complete-orynth-reference-architecture-synthesis","607461330A3F0BBD1C0FFCA7E720FD2415F8B1991C5B8D2BD79424ED12D56CA3","2026-07-19T19:03:32.3064508-05:00"
"architecture-convergence-synthesis\cross-architecture-dependency-synthesis\CROSS_ARCHITECTURE_DEPENDENCY_SYNTHESIS.md","CROSS_ARCHITECTURE_DEPENDENCY_SYNTHESIS.md",".md","1538","architecture-convergence-synthesis\cross-architecture-dependency-synthesis","1C23A226220233EB55ECC003D6C6E61F76CF3A2E00695EF2C9B882309ABB233C","2026-07-19T19:00:52.5887164-05:00"
"architecture-convergence-synthesis\cross-architecture-dependency-synthesis\DEPENDENCY_EVOLUTION_RECORD.md","DEPENDENCY_EVOLUTION_RECORD.md",".md","940","architecture-convergence-synthesis\cross-architecture-dependency-synthesis","CC6D8E3DB8CC2E94EC0D24E1F55B32124004A7F9FC76ABE1461D6D8DC4264B19","2026-07-19T19:00:52.5726635-05:00"
"architecture-convergence-synthesis\cross-architecture-dependency-synthesis\DEPENDENCY_STATE_REGISTER.md","DEPENDENCY_STATE_REGISTER.md",".md","933","architecture-convergence-synthesis\cross-architecture-dependency-synthesis","B82CC42B8EC74E947B95630B6BC71E4DEED53A407D21672EF7DB005D5E6D827C","2026-07-19T19:00:52.5726635-05:00"
"architecture-convergence-synthesis\final-consolidation\ARCHITECTURE_CONVERGENCE_COMPLETION_RECORD.md","ARCHITECTURE_CONVERGENCE_COMPLETION_RECORD.md",".md","1103","architecture-convergence-synthesis\final-consolidation","811E8A189B64787CBEAA9365C48B3867F29C7467C9D285B444AD4C8FE29F01C5","2026-07-19T19:04:26.9567408-05:00"
"architecture-convergence-synthesis\final-consolidation\ARCHITECTURE_CONVERGENCE_VALIDATION_REPORT.md","ARCHITECTURE_CONVERGENCE_VALIDATION_REPORT.md",".md","960","architecture-convergence-synthesis\final-consolidation","638A954A9E9A47B33DC802F2C1E1DAAEF469A57FA11EAEF81D5FB50893937EDB","2026-07-19T19:04:26.9597451-05:00"
"architecture-convergence-synthesis\final-consolidation\COMPLETE_ORYNTH_CONVERGED_ARCHITECTURE_STATE.md","COMPLETE_ORYNTH_CONVERGED_ARCHITECTURE_STATE.md",".md","1365","architecture-convergence-synthesis\final-consolidation","74B766EBB093088D3DAE327704F89EB127F52B80B38C94688FC4B177D24C2DC8","2026-07-19T19:04:26.9427439-05:00"
"architecture-convergence-synthesis\systemic-relationship-validation\RELATIONSHIP_EVOLUTION_RECORD.md","RELATIONSHIP_EVOLUTION_RECORD.md",".md","920","architecture-convergence-synthesis\systemic-relationship-validation","261366E3E4C031CED602D6B51BB5B06C047A8B87FE9E673518BAB9DD4902894B","2026-07-19T19:01:53.0780925-05:00"
"architecture-convergence-synthesis\systemic-relationship-validation\RELATIONSHIP_STATE_REGISTER.md","RELATIONSHIP_STATE_REGISTER.md",".md","959","architecture-convergence-synthesis\systemic-relationship-validation","873F5A9260068D29BADDB638D62805C37B75E7CCE3C0DB9FF27AAA8AD6020947","2026-07-19T19:01:53.0751121-05:00"
"architecture-convergence-synthesis\systemic-relationship-validation\SYSTEMIC_RELATIONSHIP_VALIDATION.md","SYSTEMIC_RELATIONSHIP_VALIDATION.md",".md","1442","architecture-convergence-synthesis\systemic-relationship-validation","4B68EEBBDB69B5EC3DA8719F4D9E2CA0C11D6FF64A30D2DB588F766EC9760E10","2026-07-19T19:01:53.0699439-05:00"
"architecture-convergence-synthesis\unified-architecture-graph-construction\GRAPH_EVOLUTION_RECORD.md","GRAPH_EVOLUTION_RECORD.md",".md","900","architecture-convergence-synthesis\unified-architecture-graph-construction","1889AF3A807CEBA9A48B5053444041BCA927FA19822665E1E87145C158000254","2026-07-19T19:01:23.1400047-05:00"
"architecture-convergence-synthesis\unified-architecture-graph-construction\GRAPH_STATE_REGISTER.md","GRAPH_STATE_REGISTER.md",".md","885","architecture-convergence-synthesis\unified-architecture-graph-construction","0E592338B5963169F9541F7B9F3814E6D4D7332CA855C7D23C3198F50DA8400F","2026-07-19T19:01:23.1340050-05:00"
"architecture-convergence-synthesis\unified-architecture-graph-construction\UNIFIED_ARCHITECTURE_GRAPH_CONSTRUCTION.md","UNIFIED_ARCHITECTURE_GRAPH_CONSTRUCTION.md",".md","1326","architecture-convergence-synthesis\unified-architecture-graph-construction","0E4287C8D628B0E4C49E7672B87EF452A3203000FFEC38300D6BA0F7F3216A64","2026-07-19T19:01:23.1370060-05:00"
"architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping\ARCHITECTURE_CONVERGENT_INTELLIGENCE_INTEGRATION_MAPPING.md","ARCHITECTURE_CONVERGENT_INTELLIGENCE_INTEGRATION_MAPPING.md",".md","1930","architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping","AA02D882D9F6516EBF94BAD0DBA6EDC83655632592D34F6493AE50A7C058BA18","2026-07-20T12:27:45.5799794-05:00"
"architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping\CONVERGENT_INTELLIGENCE_INTEGRATION_RECORD.md","CONVERGENT_INTELLIGENCE_INTEGRATION_RECORD.md",".md","1022","architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping","2BFC32633B2536AF8E1A7FAF314190C5479469EA71FF0014830F3B10984558AF","2026-07-20T12:27:45.5799794-05:00"
"architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping\CONVERGENT_INTELLIGENCE_INTEGRATION_STATE_REGISTER.md","CONVERGENT_INTELLIGENCE_INTEGRATION_STATE_REGISTER.md",".md","1034","architecture-convergent-intelligence-framework\architecture-convergent-intelligence-integration-mapping","CCB12D22009DC502ABDD693C4F3E1E02ADCBAA183D98966C1DCD27BAF78EF9D5","2026-07-20T12:27:45.5799794-05:00"
"architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping\ARCHITECTURE_INTELLIGENCE_CONVERGENCE_MAPPING.md","ARCHITECTURE_INTELLIGENCE_CONVERGENCE_MAPPING.md",".md","1882","architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping","AD75B182A539E0C1EAABFA71342D3E288EA71A07E60D86A3347CAAABAC494530","2026-07-20T09:25:46.1695283-05:00"
"architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping\CONVERGENCE_EVOLUTION_RECORD.md","CONVERGENCE_EVOLUTION_RECORD.md",".md","1107","architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping","ECB0C2C1178B29EBB70D3F5585D53DA7102F5082D95A1D7DF58817F98312D86A","2026-07-20T09:25:46.1543530-05:00"
"architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping\CONVERGENCE_STATE_REGISTER.md","CONVERGENCE_STATE_REGISTER.md",".md","1076","architecture-convergent-intelligence-framework\architecture-intelligence-convergence-mapping","91ECC8A58E333D5D2ABEC56EE19EE43BF4B306123AC97C9FFC48F9ED232A9E39","2026-07-20T09:25:46.1620293-05:00"
"architecture-convergent-intelligence-framework\convergent-architecture-continuum\CONTINUUM_EVOLUTION_RECORD.md","CONTINUUM_EVOLUTION_RECORD.md",".md","1030","architecture-convergent-intelligence-framework\convergent-architecture-continuum","A0746843D9743333AE23C7B7C584A93E0A967D82941A10738900A360CBFE84A5","2026-07-20T12:33:37.9477789-05:00"
"architecture-convergent-intelligence-framework\convergent-architecture-continuum\CONTINUUM_STATE_REGISTER.md","CONTINUUM_STATE_REGISTER.md",".md","1049","architecture-convergent-intelligence-framework\convergent-architecture-continuum","6558465EAD9D44378FA6FA2E5E7C4FFF3AA67F6B447D6B7E6CFE9C6C31691C0D","2026-07-20T12:33:37.9517776-05:00"
"architecture-convergent-intelligence-framework\convergent-architecture-continuum\CONVERGENT_ARCHITECTURE_CONTINUUM.md","CONVERGENT_ARCHITECTURE_CONTINUUM.md",".md","2033","architecture-convergent-intelligence-framework\convergent-architecture-continuum","F56672949BE20CC32BABCFB36BA0B69928EAB7F38CF6DDB94E0A4D7AD0EB10FD","2026-07-20T12:33:37.9396595-05:00"
"architecture-convergent-intelligence-framework\final-consolidation\ARCHITECTURE_CONVERGENT_INTELLIGENCE_COMPLETION_RECORD.md","ARCHITECTURE_CONVERGENT_INTELLIGENCE_COMPLETION_RECORD.md",".md","1217","architecture-convergent-intelligence-framework\final-consolidation","2BA25E54DA6E3CFB1659D7230762865B6740CDD576A872440DA8CFD36BE1C5D6","2026-07-20T12:35:25.7624379-05:00"
"architecture-convergent-intelligence-framework\final-consolidation\ARCHITECTURE_CONVERGENT_INTELLIGENCE_VALIDATION_REPORT.md","ARCHITECTURE_CONVERGENT_INTELLIGENCE_VALIDATION_REPORT.md",".md","1044","architecture-convergent-intelligence-framework\final-consolidation","B8B8C380BBCA4AC79BAAD57066162A0670901E1F2DB7A0041F00BBF1B2771862","2026-07-20T12:35:25.7684561-05:00"
"architecture-convergent-intelligence-framework\final-consolidation\COMPLETE_CONVERGENT_INTELLIGENCE_STATE.md","COMPLETE_CONVERGENT_INTELLIGENCE_STATE.md",".md","1337","architecture-convergent-intelligence-framework\final-consolidation","58303255098E132B72B5EBCC12818BE0770C9D66FADE753D0BBF1922F66AD299","2026-07-20T12:35:25.7654575-05:00"
"architecture-convergent-intelligence-framework\recursive-convergence-governance\CONVERGENCE_GOVERNANCE_EVOLUTION_RECORD.md","CONVERGENCE_GOVERNANCE_EVOLUTION_RECORD.md",".md","1055","architecture-convergent-intelligence-framework\recursive-convergence-governance","A57928BD39982483DB4265F162FB6E19E337160765A570E1FA179EEE52233FDE","2026-07-20T09:26:38.4557433-05:00"
"architecture-convergent-intelligence-framework\recursive-convergence-governance\CONVERGENCE_GOVERNANCE_STATE_REGISTER.md","CONVERGENCE_GOVERNANCE_STATE_REGISTER.md",".md","1069","architecture-convergent-intelligence-framework\recursive-convergence-governance","FAFC2634690433353D3E0809E661F0D3AF6CBFB8035EC46C47FCC3D7C84C0220","2026-07-20T09:26:38.4698101-05:00"
"architecture-convergent-intelligence-framework\recursive-convergence-governance\RECURSIVE_CONVERGENCE_GOVERNANCE.md","RECURSIVE_CONVERGENCE_GOVERNANCE.md",".md","1887","architecture-convergent-intelligence-framework\recursive-convergence-governance","4489B38CF131862A5424985F448824524A227EE293A8684573675619E77210E9","2026-07-20T09:26:38.4652538-05:00"
"architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance\CONVERGENT_INTELLIGENCE_GOVERNANCE_RECORD.md","CONVERGENT_INTELLIGENCE_GOVERNANCE_RECORD.md",".md","1036","architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance","A767999884CAA2405214797A12524E1F8A4880F9F22895811D2868B282911E6D","2026-07-20T12:32:29.7871532-05:00"
"architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance\CONVERGENT_INTELLIGENCE_GOVERNANCE_STATE_REGISTER.md","CONVERGENT_INTELLIGENCE_GOVERNANCE_STATE_REGISTER.md",".md","1082","architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance","AC940A1AC3AB4F9CB5F888141A3A6F20B17F626AD8C32ABE4058465B9BD03073","2026-07-20T12:32:29.7921549-05:00"
"architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance\RECURSIVE_CONVERGENT_INTELLIGENCE_GOVERNANCE.md","RECURSIVE_CONVERGENT_INTELLIGENCE_GOVERNANCE.md",".md","1875","architecture-convergent-intelligence-framework\recursive-convergent-intelligence-governance","4B5AD713A344C7F81185518327ACF11E4C0158459BF77EF0A3670DABF9C472DF","2026-07-20T12:32:29.7961543-05:00"
"architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling\CONVERGENT_INTELLIGENCE_EVOLUTION_RECORD.md","CONVERGENT_INTELLIGENCE_EVOLUTION_RECORD.md",".md","1035","architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling","51A9801B646A548F6ADB0F05BB8DA47970AD54CB06FF60E68DCBE750461F6A9F","2026-07-20T12:26:47.7849048-05:00"
"architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling\CONVERGENT_INTELLIGENCE_STATE_REGISTER.md","CONVERGENT_INTELLIGENCE_STATE_REGISTER.md",".md","1013","architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling","9182EF29459C701C3A16B9C2FE0EF52D3BC3FC5C73E23DE85F37C5F2B8FF0C68","2026-07-20T12:26:47.7879038-05:00"
"architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling\UNIFIED_CONVERGENT_INTELLIGENCE_MODELING.md","UNIFIED_CONVERGENT_INTELLIGENCE_MODELING.md",".md","1814","architecture-convergent-intelligence-framework\unified-convergent-intelligence-modeling","E873F7D90E060FEAD9223ECE5725B193782FFD6354F90FD52CFF293B54AD7FB3","2026-07-20T12:26:47.7909041-05:00"
"architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling\CONVERGENCE_EVOLUTION_RECORD.md","CONVERGENCE_EVOLUTION_RECORD.md",".md","1036","architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling","F298F04738B0FC6CA73AC4EC64BCF9AC4F2A10862568F7E1B58F9C0FA6F1D24B","2026-07-20T09:24:54.2971457-05:00"
"architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling\CONVERGENCE_STATE_REGISTER.md","CONVERGENCE_STATE_REGISTER.md",".md","997","architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling","3BA37659502496900F5496148F45CED02E5CA1A715FB04609AE74E531A2BD40D","2026-07-20T09:24:54.2830450-05:00"
"architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling\UNIFIED_INTELLIGENCE_CONVERGENCE_MODELING.md","UNIFIED_INTELLIGENCE_CONVERGENCE_MODELING.md",".md","1848","architecture-convergent-intelligence-framework\unified-intelligence-convergence-modeling","291905DA74A06D32E0CBF08B1D9C16E6A4EAF4D81C76BF4465B85C9F634DC248","2026-07-20T09:24:54.3015994-05:00"
"architecture-discovery-framework\discovery-continuity-preservation\DISCOVERY_CONTINUITY_MODEL.md","DISCOVERY_CONTINUITY_MODEL.md",".md","1084","architecture-discovery-framework\discovery-continuity-preservation","646DFE0BB3FEC1227D029A6BF63FDCE31A812ADB761617142E090FA34215055E","2026-07-20T17:12:28.5477188-05:00"
"architecture-discovery-framework\discovery-continuity-preservation\DISCOVERY_CONTINUITY_PRESERVATION.md","DISCOVERY_CONTINUITY_PRESERVATION.md",".md","1238","architecture-discovery-framework\discovery-continuity-preservation","BE3D63A55929886C7A70675FD13B1460E6DC28BF594774E3E1F15E84C6D3E24A","2026-07-20T17:12:28.5351668-05:00"
"architecture-discovery-framework\discovery-continuity-preservation\DISCOVERY_CONTINUITY_STATUS_RECORD.md","DISCOVERY_CONTINUITY_STATUS_RECORD.md",".md","831","architecture-discovery-framework\discovery-continuity-preservation","4C45F89E5E75172D98C6A97FF16F5585370F3264FA28E45794BC84C32FE39F0B","2026-07-20T17:12:28.5432039-05:00"
"architecture-discovery-framework\discovery-governance-system\DISCOVERY_CONTROL_MODEL.md","DISCOVERY_CONTROL_MODEL.md",".md","999","architecture-discovery-framework\discovery-governance-system","1273EEEAA276A7E2C20E95FE8D837BDC5C99C756013266D147940BED4DF29D39","2026-07-20T17:11:54.0730737-05:00"
"architecture-discovery-framework\discovery-governance-system\DISCOVERY_GOVERNANCE_STATUS_RECORD.md","DISCOVERY_GOVERNANCE_STATUS_RECORD.md",".md","800","architecture-discovery-framework\discovery-governance-system","29A53A65421DEF7368981F8CAE59AD7037D53243067AC62D04F8F6F1DB5CCBD2","2026-07-20T17:11:54.0566188-05:00"
"architecture-discovery-framework\discovery-governance-system\DISCOVERY_GOVERNANCE_SYSTEM.md","DISCOVERY_GOVERNANCE_SYSTEM.md",".md","1212","architecture-discovery-framework\discovery-governance-system","5D0524A800FA5788F30BB2FF51F7EED246E61D3F5707F3AAF021223E942D630D","2026-07-20T17:11:54.0644699-05:00"
"architecture-discovery-framework\discovery-state-modeling\DISCOVERY_MODEL.md","DISCOVERY_MODEL.md",".md","1014","architecture-discovery-framework\discovery-state-modeling","81A478CB0C8A3BDA976A3E948368B906A70CCB45BC457B1D2A5BB12047AED51A","2026-07-20T17:09:55.3024620-05:00"
"architecture-discovery-framework\discovery-state-modeling\DISCOVERY_STATE_MODELING.md","DISCOVERY_STATE_MODELING.md",".md","1146","architecture-discovery-framework\discovery-state-modeling","F2A7DB1B24E455B5B0670F2D93B4B25DA76CB1FD8B1132CA32F0BB5947AAAD90","2026-07-20T17:09:55.3310065-05:00"
"architecture-discovery-framework\discovery-state-modeling\DISCOVERY_STATUS_RECORD.md","DISCOVERY_STATUS_RECORD.md",".md","789","architecture-discovery-framework\discovery-state-modeling","985A1CB684C49659D668F7915C9E65227E53EA9B52E284C54FA89C0526F797EA","2026-07-20T17:09:55.2921159-05:00"
"architecture-discovery-framework\emergent-pattern-identification\EMERGENT_PATTERN_IDENTIFICATION.md","EMERGENT_PATTERN_IDENTIFICATION.md",".md","1163","architecture-discovery-framework\emergent-pattern-identification","FB8F54876D3E14119D2F0042391BC2F438AB5DAB7732BE75F3C2D1CA2A68F708","2026-07-20T17:10:38.2667201-05:00"
