"Category","DirectoryName","RelativePath","FullPath","DirectFileCount","CsvCount","JsonCount","MarkdownCount","PowerShellCount"
"OTHER","architecture-state-awareness","architecture-self-aware-governance/architecture-state-awareness","C:\Users\18177\morning-star\architecture-self-aware-governance\architecture-state-awareness","3","0","0","3","0"
"OTHER","final-consolidation","architecture-self-aware-governance/final-consolidation","C:\Users\18177\morning-star\architecture-self-aware-governance\final-consolidation","3","0","0","3","0"
"OTHER","reflective-governance-analysis","architecture-self-aware-governance/reflective-governance-analysis","C:\Users\18177\morning-star\architecture-self-aware-governance\reflective-governance-analysis","3","0","0","3","0"
"OTHER","self-aware-architecture-continuity-model","architecture-self-aware-governance/self-aware-architecture-continuity-model","C:\Users\18177\morning-star\architecture-self-aware-governance\self-aware-architecture-continuity-model","3","0","0","3","0"
"OTHER","architecture-self-evolving-intelligence-framework","architecture-self-evolving-intelligence-framework","C:\Users\18177\morning-star\architecture-self-evolving-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-evolution-integration-mapping","architecture-self-evolving-intelligence-framework/architecture-evolution-integration-mapping","C:\Users\18177\morning-star\architecture-self-evolving-intelligence-framework\architecture-evolution-integration-mapping","3","0","0","3","0"
"OTHER","final-consolidation","architecture-self-evolving-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-self-evolving-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-self-evolution-governance","architecture-self-evolving-intelligence-framework/recursive-self-evolution-governance","C:\Users\18177\morning-star\architecture-self-evolving-intelligence-framework\recursive-self-evolution-governance","3","0","0","3","0"
"OTHER","self-evolving-architecture-continuum","architecture-self-evolving-intelligence-framework/self-evolving-architecture-continuum","C:\Users\18177\morning-star\architecture-self-evolving-intelligence-framework\self-evolving-architecture-continuum","3","0","0","3","0"
"OTHER","unified-self-evolution-intelligence-modeling","architecture-self-evolving-intelligence-framework/unified-self-evolution-intelligence-modeling","C:\Users\18177\morning-star\architecture-self-evolving-intelligence-framework\unified-self-evolution-intelligence-modeling","3","0","0","3","0"
"OTHER","architecture-sentient-intelligence-framework","architecture-sentient-intelligence-framework","C:\Users\18177\morning-star\architecture-sentient-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-sentience-integration-mapping","architecture-sentient-intelligence-framework/architecture-sentience-integration-mapping","C:\Users\18177\morning-star\architecture-sentient-intelligence-framework\architecture-sentience-integration-mapping","3","0","0","3","0"
"OTHER","final-consolidation","architecture-sentient-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-sentient-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-sentient-governance","architecture-sentient-intelligence-framework/recursive-sentient-governance","C:\Users\18177\morning-star\architecture-sentient-intelligence-framework\recursive-sentient-governance","3","0","0","3","0"
"OTHER","sentient-architecture-continuum","architecture-sentient-intelligence-framework/sentient-architecture-continuum","C:\Users\18177\morning-star\architecture-sentient-intelligence-framework\sentient-architecture-continuum","3","0","0","3","0"
"OTHER","unified-sentient-intelligence-modeling","architecture-sentient-intelligence-framework/unified-sentient-intelligence-modeling","C:\Users\18177\morning-star\architecture-sentient-intelligence-framework\unified-sentient-intelligence-modeling","3","0","0","3","0"
"OTHER","architecture-stewardship-framework","architecture-stewardship-framework","C:\Users\18177\morning-star\architecture-stewardship-framework","0","0","0","0","0"
"OTHER","final-consolidation","architecture-stewardship-framework/final-consolidation","C:\Users\18177\morning-star\architecture-stewardship-framework\final-consolidation","3","0","0","3","0"
"OTHER","global-architecture-legacy-continuity","architecture-stewardship-framework/global-architecture-legacy-continuity","C:\Users\18177\morning-star\architecture-stewardship-framework\global-architecture-legacy-continuity","3","0","0","3","0"
"OTHER","institutional-governance-model","architecture-stewardship-framework/institutional-governance-model","C:\Users\18177\morning-star\architecture-stewardship-framework\institutional-governance-model","3","0","0","3","0"
"OTHER","long-term-preservation-system","architecture-stewardship-framework/long-term-preservation-system","C:\Users\18177\morning-star\architecture-stewardship-framework\long-term-preservation-system","3","0","0","3","0"
"OTHER","architecture-synchronized-intelligence-framework","architecture-synchronized-intelligence-framework","C:\Users\18177\morning-star\architecture-synchronized-intelligence-framework","0","0","0","0","0"
"OTHER","architecture-synchronized-intelligence-integration-mapping","architecture-synchronized-intelligence-framework/architecture-synchronized-intelligence-integration-mapping","C:\Users\18177\morning-star\architecture-synchronized-intelligence-framework\architecture-synchronized-intelligence-integration-mapping","3","0","0","3","0"
"OTHER","final-consolidation","architecture-synchronized-intelligence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-synchronized-intelligence-framework\final-consolidation","3","0","0","3","0"
"OTHER","recursive-synchronized-intelligence-governance","architecture-synchronized-intelligence-framework/recursive-synchronized-intelligence-governance","C:\Users\18177\morning-star\architecture-synchronized-intelligence-framework\recursive-synchronized-intelligence-governance","3","0","0","3","0"
"OTHER","synchronized-architecture-continuum","architecture-synchronized-intelligence-framework/synchronized-architecture-continuum","C:\Users\18177\morning-star\architecture-synchronized-intelligence-framework\synchronized-architecture-continuum","3","0","0","3","0"
"OTHER","unified-synchronized-intelligence-modeling","architecture-synchronized-intelligence-framework/unified-synchronized-intelligence-modeling","C:\Users\18177\morning-star\architecture-synchronized-intelligence-framework\unified-synchronized-intelligence-modeling","3","0","0","3","0"
"OTHER","architecture-synthesis-framework","architecture-synthesis-framework","C:\Users\18177\morning-star\architecture-synthesis-framework","0","0","0","0","0"
"OTHER","constitutional-intelligence-synthesis","architecture-synthesis-framework/constitutional-intelligence-synthesis","C:\Users\18177\morning-star\architecture-synthesis-framework\constitutional-intelligence-synthesis","3","0","0","3","0"
"OTHER","cross-layer-architecture-integration","architecture-synthesis-framework/cross-layer-architecture-integration","C:\Users\18177\morning-star\architecture-synthesis-framework\cross-layer-architecture-integration","3","0","0","3","0"
"OTHER","final-architecture-continuum","architecture-synthesis-framework/final-architecture-continuum","C:\Users\18177\morning-star\architecture-synthesis-framework\final-architecture-continuum","3","0","0","3","0"
"OTHER","final-consolidation","architecture-synthesis-framework/final-consolidation","C:\Users\18177\morning-star\architecture-synthesis-framework\final-consolidation","3","0","0","3","0"
"OTHER","unified-state-relationship-modeling","architecture-synthesis-framework/unified-state-relationship-modeling","C:\Users\18177\morning-star\architecture-synthesis-framework\unified-state-relationship-modeling","3","0","0","3","0"
"OTHER","architecture-synthetic-unity-framework","architecture-synthetic-unity-framework","C:\Users\18177\morning-star\architecture-synthetic-unity-framework","0","0","0","0","0"
"OTHER","final-consolidation","architecture-synthetic-unity-framework/final-consolidation","C:\Users\18177\morning-star\architecture-synthetic-unity-framework\final-consolidation","3","0","0","3","0"
"OTHER","intelligence-architecture-unity-mapping","architecture-synthetic-unity-framework/intelligence-architecture-unity-mapping","C:\Users\18177\morning-star\architecture-synthetic-unity-framework\intelligence-architecture-unity-mapping","3","0","0","3","0"
"OTHER","recursive-unity-governance","architecture-synthetic-unity-framework/recursive-unity-governance","C:\Users\18177\morning-star\architecture-synthetic-unity-framework\recursive-unity-governance","3","0","0","3","0"
"OTHER","synthetic-architecture-continuum","architecture-synthetic-unity-framework/synthetic-architecture-continuum","C:\Users\18177\morning-star\architecture-synthetic-unity-framework\synthetic-architecture-continuum","3","0","0","3","0"
"OTHER","unified-system-synthesis-modeling","architecture-synthetic-unity-framework/unified-system-synthesis-modeling","C:\Users\18177\morning-star\architecture-synthetic-unity-framework\unified-system-synthesis-modeling","3","0","0","3","0"
"OTHER","architecture-transcendent-coherence-framework","architecture-transcendent-coherence-framework","C:\Users\18177\morning-star\architecture-transcendent-coherence-framework","0","0","0","0","0"
"OTHER","final-consolidation","architecture-transcendent-coherence-framework/final-consolidation","C:\Users\18177\morning-star\architecture-transcendent-coherence-framework\final-consolidation","3","0","0","3","0"
